27 31
52 37
100 50
62 17 1
28 33 1
39 24 1
74 45 0
19 13 0
59 11 0
60 4 0
91 37 1
26 26 1
23 19 0
35 19 0
11 32 0
71 40 1
18 48 0
45 12 0
31 13 0
88 41 1
30 27 0
20 35 0
41 45 1
48 21 0
1 42 0
60 30 0
99 20 1
38 13 0
84 12 1
29 3 0
26 6 1
75 2 1
97 16 0
98 46 0
48 40 1
97 18 0
33 44 0
47 48 0
66 49 1
91 19 1
51 33 0
40 37 0
11 23 1
71 26 1
64 4 1
9 28 1
90 30 1
46 12 1
47 19 1
5 30 0
68 45 1
51 6 0
49 30 0
81 18 0
12 0 1
57 33 1
78 7 0
97 21 0
17 38 0
14 14 0
38 18 0
19 29 0
85 19 0
100 20 1
47 14 1
40 18 1
87 43 1
5 26 0
27 25 1
15 21 1
6 40 0
92 44 0
60 9 1
21 21 0
48 38 0
38 3 1
92 42 1
21 46 1
6 11 0
26 34 1
54 48 1
0 26 1
53 47 1
35 20 0
44 41 1
66 32 1
85 28 1
67 48 1
46 35 0
33 33 0
11 37 0
67 24 1
77 31 0
17 38 1
1 26 0
34 22 0
64 15 0
89 16 0
66 39 0
62 28 0
96 23 1
2 48 0
94 22 0
77 40 0
41 44 1
29 12 1
26 25 1
69 25 0
16 35 1
11 19 0
42 0 1
75 46 1
56 12 0
37 39 0
91 34 1
53 30 1
44 14 1
13 18 0
30 0 0
21 24 1
52 2 0
57 24 0
25 13 1
74 15 0
82 12 0
85 33 1
65 48 1
68 7 1
73 12 1
72 38 1
66 32 0
1 2 0
5 5 1
4 21 1
44 29 1
65 7 0
93 24 0
77 6 0
91 24 0
65 12 0
55 28 0
88 44 1
19 23 0
78 8 1
88 34 0
11 36 0
92 14 1
14 0 1
51 25 0
88 24 0
98 39 0
24 19 0
43 44 1
50 10 1
40 9 1
78 38 1
39 14 0
0 43 0
69 9 0
13 10 1
1 3 1
46 21 0
91 41 0
41 29 1
70 24 1
99 20 1
36 18 0
70 22 0
20 10 1
16 14 0
40 38 0
3 4 0
26 50 0
79 31 0
78 21 0
73 48 1
39 5 1
9 13 1
45 2 1
2 0 0
61 32 0
20 23 0
25 35 0
89 3 1
1 24 0
33 16 1
0 35 1
74 50 1
73 37 0
69 45 0
33 47 0
66 29 0
32 27 1
40 12 0
98 23 1
87 8 0
67 28 0
48 30 1
53 14 0
31 3 0
38 45 1
37 46 1
16 24 0
51 28 1
56 44 1
51 5 0
4 25 0
28 6 0
75 32 0
93 44 1
41 28 1
70 11 1
12 33 0
41 12 1
15 15 1
88 28 1
57 50 0
53 40 1
6 18 0
14 44 0
89 39 0
18 31 1
10 8 0
34 43 1
7 7 1
97 14 0
74 8 1
79 3 0
85 37 1
28 13 0
43 3 1
10 35 0
59 13 1
89 21 1
92 30 0
48 5 1
23 20 1
34 37 0
18 38 0
40 49 1
95 23 1
54 6 0
29 11 1
20 50 0
4 41 0
82 0 1
76 9 1
57 5 1
44 18 1
32 49 1
38 3 1
18 48 0
88 13 1
2 6 0
84 13 0
84 27 0
71 10 1
78 13 1
24 1 1
91 47 1
80 24 0
0 39 0
26 23 0
72 0 0
22 20 1
84 26 0
60 28 0
36 26 1
99 30 1
9 50 0
42 0 0
15 36 1
94 15 1
44 26 0
95 4 1
78 1 1
82 5 0
100 9 0
44 17 1
70 37 0
12 3 0
57 44 1
3 34 1
54 19 0
92 5 1
50 24 0
1 22 0
16 2 1
54 20 0
7 43 1
63 36 1
15 20 1
76 29 1
30 0 0
43 18 1
14 45 1
54 16 1
5 9 0
43 20 1
60 32 1
21 16 0
43 10 1
14 3 0
95 22 1
29 7 1
20 24 0
96 36 1
10 33 0
81 16 0
16 17 1
27 31 1
65 48 0
26 11 1
54 25 0
15 47 1
52 44 0
42 25 0
91 14 1
72 16 1
82 21 1
74 37 0
64 44 0
3 36 0
83 24 0
59 27 0
28 28 0
85 28 0
13 27 0
19 3 1
31 34 1
79 18 0
32 30 0
90 22 1
8 49 1
25 5 1
71 8 1
58 18 1
78 23 0
23 10 0
35 39 1
17 46 1
16 9 1
17 9 1
11 32 0
16 5 1
97 13 0
88 18 1
14 8 0
74 20 0
24 4 1
76 19 1
67 6 0
94 34 0
37 7 0
8 46 0
1 7 0
24 17 0
59 30 1
69 17 1
15 25 0
11 25 1
14 48 1
89 5 0
71 18 1
59 0 0
38 6 1
35 21 0
57 14 0
43 21 1
16 42 1
98 25 0
25 21 0
53 14 1
23 39 1
37 37 1
92 3 0
62 23 1
10 37 1
49 45 1
67 40 0
39 26 0
94 25 0
6 25 0
27 0 0
79 45 1
52 3 0
30 48 1
16 19 0
71 30 1
61 31 0
49 40 1
28 31 1
26 4 0
70 29 1
66 38 1
15 22 0
35 5 0
29 15 1
47 1 0
87 13 1
59 21 1
66 45 0
95 4 0
71 48 1
28 34 0
73 42 0
93 16 1
62 11 1
23 36 0
25 32 0
9 40 0
72 20 1
77 3 1
54 47 0
17 5 0
45 12 1
24 49 1
92 7 1
85 50 1
53 25 1
13 47 0
70 5 1
74 42 0
73 42 0
0 17 1
59 17 0
76 4 1
7 44 0
53 17 0
86 0 0
82 45 0
90 46 1
24 5 0
51 40 1
66 31 0
21 20 1
35 6 1
16 18 1
14 12 0
92 43 0
67 23 1
36 3 0
37 15 1
100 29 1
61 4 0
85 35 0
67 50 1
66 27 0
70 30 0
83 30 1
50 37 0
96 30 1
39 21 1
50 44 1
69 6 0
63 24 1
2 6 1
36 37 0
24 17 1
32 2 1
24 27 0
2 8 1
34 37 0
36 18 0
48 1 1
29 11 0
59 31 1
4 14 0
65 26 0
40 15 1
2 23 1
52 33 1
92 22 1
92 28 0
95 48 0
35 34 1
88 14 1
35 26 0
12 47 0
39 39 1
46 48 1
63 27 1
40 30 1
36 41 1
73 46 0
81 44 0
22 22 1
46 19 1
40 5 1
22 27 0
69 37 1
19 24 0
86 30 1
21 30 0
81 11 0
6 22 0
22 25 0
44 22 0
9 1 1
55 24 0
72 28 1
27 10 1
28 39 0
67 9 1
2 21 0
33 29 0
0 35 1
51 46 1
19 29 1
24 38 0
84 37 0
20 45 0
78 37 1
7 20 1
36 41 1
22 12 1
85 30 1
98 0 0
82 30 1
68 50 1
42 48 0
31 4 0
64 17 1
45 10 0
44 13 0
19 41 1
43 45 0
98 23 1
50 28 0
51 8 1
11 50 0
90 1 0
63 50 1
24 2 0
58 39 0
25 50 0
59 28 1
91 0 1
70 48 1
33 28 1
0 8 1
80 39 1
68 1 0
89 20 0
5 35 1
7 17 0
58 5 1
64 1 1
48 15 0
13 41 0
58 0 1
19 30 1
40 36 1
78 38 1
14 20 1
88 20 1
83 27 0
45 36 0
80 9 0
67 19 1
73 3 0
41 15 0
58 36 0
32 7 0
4 15 0
92 2 0
7 30 1
64 28 1
55 49 1
13 2 1
50 22 1
9 23 0
89 36 1
100 0 1
21 27 0
35 6 0
24 14 0
21 11 0
8 11 0
4 1 1
76 12 0
85 20 1
39 19 0
67 11 1
53 11 1
83 20 1
42 42 0
41 9 0
79 42 0
87 12 0
73 26 1
88 22 1
24 13 0
3 39 0
35 4 0
2 29 0
26 14 0
12 15 0
45 15 1
80 48 0
73 5 1
71 23 0
90 43 0
58 34 0
82 11 1
68 22 0
27 42 1
85 27 0
86 30 1
49 43 0
48 15 0
25 21 1
51 15 0
93 21 0
1 36 0
6 46 0
34 39 0
38 37 0
22 18 0
100 0 1
62 19 1
41 10 0
80 35 0
12 33 1
55 16 0
4 22 0
93 45 1
31 16 1
78 44 0
99 26 1
86 13 1
47 21 0
21 21 1
39 7 1
45 5 0
9 6 0
15 1 1
82 37 1
40 0 0
52 13 1
5 3 1
1 33 0
4 8 0
61 12 1
70 23 0
48 39 1
16 49 0
72 28 0
19 7 0
77 34 0
29 5 1
5 36 1
30 16 0
42 7 1
69 29 0
2 37 0
11 23 0
19 9 1
96 8 1
55 20 0
9 32 0
99 39 0
96 46 1
16 4 0
47 2 1
52 49 0
69 19 1
22 29 1
76 14 1
4 45 0
50 30 1
19 15 0
8 11 0
53 13 0
95 26 1
89 47 1
66 30 1
44 33 0
84 10 0
21 21 1
5 6 0
19 48 1
45 14 1
15 34 0
95 21 0
36 25 1
28 16 1
9 33 1
74 19 1
6 15 0
47 32 1
61 1 0
41 49 1
88 28 0
52 37 0
100 29 0
83 39 1
63 37 0
22 33 0
12 21 0
57 37 1
87 44 0
12 0 0
5 5 0
34 41 0
85 37 0
2 34 1
50 12 0
58 42 1
21 27 0
75 39 0
29 1 1
59 12 1
45 25 0
23 35 1
76 26 0
26 1 0
46 13 0
2 5 1
61 14 1
63 25 0
13 40 0
43 5 0
47 31 0
94 33 0
93 4 1
31 43 0
54 13 1
82 47 0
7 40 1
50 5 0
85 2 1
40 28 1
78 28 1
25 4 0
48 36 1
46 1 1
41 27 1
87 40 1
81 27 0
34 8 0
94 23 1
100 23 0
51 21 0
47 42 1
38 41 0
38 16 1
38 3 1
14 24 1
73 20 1
16 45 1
23 9 1
83 27 1
70 11 0
34 4 0
71 30 1
3 14 1
2 33 0
95 39 1
96 27 0
81 42 0
74 37 1
43 26 1
79 19 1
78 34 0
18 10 0
41 2 1
89 29 1
89 43 1
68 13 0
29 25 1
25 48 0
92 37 1
56 2 1
69 5 0
87 10 0
96 1 1
12 36 0
1 24 0
48 33 0
93 23 0
44 44 1
78 16 1
58 6 0
3 5 0
51 23 0
96 17 0
78 1 0
10 49 0
26 30 1
10 20 0
60 20 1
47 27 0
87 31 1
68 18 1
21 48 1
72 40 1
57 50 1
29 21 0
2 18 1
5 43 1
9 35 0
19 2 1
38 31 0
81 27 1
0 1 1
93 26 1
11 26 1
51 1 0
26 45 1
26 17 1
68 6 1
76 16 1
44 16 1
92 18 0
27 39 1
35 23 1
41 6 1
28 15 1
46 23 0
87 15 0
88 3 1
16 37 1
27 47 1
94 48 1
33 47 1
14 35 1
39 8 1
50 15 0
47 23 0
48 8 0
9 6 0
9 35 1
27 13 1
30 14 0
100 50 0
65 45 0
90 10 1
80 5 1
42 47 0
99 21 0
75 38 1
37 37 0
70 29 1
35 27 1
24 26 1
66 26 1
46 36 1
13 37 0
67 21 0
41 16 0
92 49 0
97 48 0
79 0 0
99 24 0
79 13 0
54 27 1
19 34 1
85 38 0
53 1 0
73 6 1
91 5 0
72 45 1
32 12 1
45 41 0
52 16 0
97 22 0
46 24 0
25 31 1
22 24 0
97 35 1
49 12 0
23 7 0
26 41 0
78 43 0
14 3 0
82 13 0
7 31 1
36 4 0
30 37 1
84 25 0
48 20 1
93 16 1
82 35 1
43 35 1
72 32 0
54 0 0
54 35 1
61 40 1
19 37 1
6 0 1
80 33 0
27 1 0
52 31 1
40 41 1
38 43 0
15 7 0
80 20 1
92 13 1
67 20 1
1 2 0
24 33 1
25 17 1
53 7 0
94 3 1
18 32 0
15 28 1
90 40 1
7 29 0
17 43 0
61 37 0
88 12 1
63 2 1
75 33 1
31 25 0
42 36 1
41 3 1
26 9 0
56 45 0
2 8 1
77 36 0
51 0 0
79 20 0
82 6 1
99 39 1
76 11 1
47 41 1
43 35 0
32 18 1
86 31 0
12 43 1
88 17 0
81 34 1
35 29 0
28 20 1
71 41 1
73 14 0
12 35 1
21 6 0
54 26 1
2 35 0
98 32 1
2 2 0
86 8 0
61 41 0
78 13 1
7 43 1
76 35 1
100 5 1
7 28 1
94 28 1
6 1 0
50 45 0
0 30 1
84 31 0
97 40 1
56 49 0
5 6 1
50 27 1
7 39 0
40 0 1
22 48 1
26 27 1
19 7 1
13 35 0
25 1 0
21 5 0
57 43 1
17 46 1
30 6 0
26 49 1
58 40 1
55 43 1
26 9 0
12 13 1
40 9 0
64 33 0
62 13 0
89 34 1
14 24 0
62 21 0
50 33 1
10 17 0
97 16 1
60 36 0
32 50 1
75 38 0
31 44 1
19 14 0
91 0 0
43 13 0
43 7 1
87 14 1
56 44 1
37 17 0
0 21 1
98 46 1
37 13 1
8 21 1
14 13 0
75 6 0
83 11 0
72 45 0
70 32 1
37 48 0
81 47 0
58 28 1
25 49 1
38 5 1
24 39 1
22 32 1
11 36 1
97 2 1
46 6 1
5 23 1
62 40 0
27 43 1
7 15 0
72 38 1
44 10 0
59 41 1
89 24 0
29 48 0
39 17 1
16 15 1
70 9 0
64 50 0
14 35 1
34 44 0
52 48 1
13 15 1
83 40 0
74 1 0
26 17 0
54 5 1
1 47 0
58 3 0
86 18 0
47 6 1
34 4 1
55 43 0
46 19 1
43 24 0
33 34 0
4 17 1
58 41 1
94 32 0
22 41 0
70 13 1
73 44 1
57 13 0
0 23 0
32 2 1
17 12 0
99 26 1
4 7 1
97 43 1
81 6 1
10 15 0
56 43 1
11 1 1
62 13 0
57 13 0
85 9 1
61 35 0
66 34 0
31 35 1
20 46 0
6 47 1
72 50 1
91 13 0
37 28 1
0 12 0
16 0 0
29 15 0
20 27 1
63 17 1
8 42 1
95 48 1
11 27 1
100 43 1
45 0 1
97 6 0
6 36 1
32 41 1
5 4 1
50 11 0
87 22 1
59 33 1
17 24 0
83 21 1
53 2 0
55 34 1
52 11 1
46 32 0
12 10 1
39 18 0
25 15 1
7 2 1
14 44 0
87 39 0
100 32 1
79 44 1
5 5 1
56 44 1
32 22 0
33 41 1
65 45 0
84 35 0
80 38 0
45 36 1
14 29 0
5 29 0
22 30 0
97 17 0
5 12 0
24 30 0
84 30 1
94 19 1
20 20 0
51 31 0
20 8 0
6 14 1
38 29 0
81 45 1
7 10 0
46 3 1
43 26 1
47 14 0
24 30 0
78 30 0
68 17 1
11 28 1
95 43 1
20 33 1
13 47 1
42 22 1
72 37 0
78 46 1
62 10 1
79 34 1
53 28 0
31 11 1
73 47 0
70 49 0
8 22 0
17 8 0
76 42 1
36 32 0
19 26 1
46 29 0
69 16 1
18 13 0
73 0 0
32 5 1
32 34 0
81 7 1
11 3 1
84 6 0
74 43 1
6 14 1
42 23 1
59 36 0
51 12 0
6 34 1
19 3 1
47 7 0
11 21 1
73 14 0
5 23 0
11 43 1
10 15 0
2 27 0
30 4 0
98 28 0
27 17 0
44 39 0
84 17 0
22 39 0
5 29 1
85 46 1
37 45 0
35 48 0
57 25 0
51 49 0
21 10 1
69 0 1
22 23 0
7 39 0
13 23 1
68 18 1
68 13 0
34 50 1
4 14 0
9 48 1
14 16 1
49 37 1
62 49 0
23 20 0
47 31 1
14 6 1
86 25 0
77 38 0
46 0 1
1 40 0
25 44 0
63 31 0
3 2 0
48 13 0
49 44 0
52 6 0
12 29 1
4 19 0
4 35 0
31 35 0
73 13 0
49 16 1
75 12 1
44 50 0
83 14 0
81 38 0
53 22 0
54 40 1
42 0 1
12 26 0
99 31 0
39 11 0
71 1 0
79 15 1
17 5 1
13 15 0
32 27 1
29 49 0
55 46 1
15 28 1
23 8 1
24 9 0
93 11 0
72 50 1
87 49 1
32 14 1
77 3 0
73 0 1
51 14 0
84 41 0
44 14 1
55 35 0
18 21 0
0 40 0
66 47 1
3 27 1
90 40 0
34 9 0
27 25 1
78 37 0
15 22 0
36 43 1
25 48 1
31 41 0
94 20 1
45 6 0
58 15 0
77 40 1
75 48 1
40 14 0
64 4 1
67 8 0
93 26 0
62 34 0
65 38 1
44 5 0
94 34 1
38 9 0
25 5 0
11 7 1
67 1 1
74 11 1
9 4 0
5 28 1
39 43 0
29 12 1
44 30 1
91 32 1
29 21 0
96 5 0
10 26 1
4 35 1
80 40 1
12 5 0
51 47 1
2 25 1
46 2 1
32 8 1
54 41 1
46 10 0
60 41 1
95 43 1
60 12 0
77 25 1
78 14 1
51 20 1
92 40 0
30 50 1
48 18 0
62 25 1
33 11 0
8 42 1
83 6 1
3 22 0
98 41 1
38 46 0
43 13 1
57 32 1
29 28 0
8 40 0
91 21 1
39 31 1
59 35 1
3 39 0
54 38 0
44 34 0
18 20 1
21 10 0
86 35 1
95 12 1
12 28 1
47 9 0
7 47 0
22 18 1
8 20 1
47 17 1
78 12 0
23 42 0
16 48 1
33 6 1
56 44 1
58 26 1
64 36 0
64 10 0
17 21 1
77 47 1
14 6 0
2 10 0
51 43 1
11 12 1
74 36 1
62 32 1
40 40 1
31 20 0
45 24 0
0 5 1
72 24 0
17 5 0
68 33 1
93 2 0
61 35 0
89 6 0
45 32 0
15 12 1
39 48 1
19 9 1
70 46 0
4 5 1
55 14 1
10 41 0
50 25 1
86 45 0
54 33 1
49 16 1
83 43 1
16 36 0
49 26 0
62 35 0
47 20 1
1 27 0
38 44 1
16 2 1
80 21 0
61 21 1
70 35 0
93 29 0
27 1 1
5 17 0
18 28 0
61 5 0
96 16 0
29 8 0
27 43 1
71 3 1
33 25 0
73 30 1
89 24 1
63 3 0
60 17 0
10 31 0
77 30 0
19 9 1
39 23 0
84 29 0
71 37 0
30 39 0
13 33 1
0 42 1
24 13 1
71 23 0
44 46 1
7 45 0
69 34 1
52 3 0
52 19 0
36 50 0
97 16 0
28 49 0
71 13 1
77 9 0
11 48 1
43 4 1
52 9 1
100 5 0
26 39 1
83 33 0
1 34 0
100 40 0
0 9 1
81 8 1
34 36 1
65 24 1
58 46 1
7 2 1
63 44 1
58 4 1
22 29 1
40 37 1
60 22 0
63 16 1
28 26 0
68 49 1
84 0 1
86 49 1
23 11 1
5 43 0
79 42 0
52 16 1
54 47 1
9 9 1
79 15 0
82 5 0
62 45 1
61 35 1
5 35 1
3 11 1
34 22 1
39 27 0
37 24 1
90 46 1
36 9 0
23 23 1
3 31 1
3 15 1
72 26 1
71 38 0
24 24 1
84 49 1
66 24 0
57 14 0
29 13 1
32 29 0
35 13 0
77 47 1
46 11 1
77 0 0
57 19 0
97 23 1
79 29 0
51 21 1
97 12 1
49 16 1
12 12 1
72 9 0
40 32 1
89 17 1
29 36 1
4 35 1
47 4 0
70 11 1
68 27 1
51 38 0
25 15 0
46 33 1
80 30 1
1 44 0
42 41 0
11 11 0
30 42 0
38 3 1
36 32 1
11 1 1
1 35 1
30 4 1
72 49 0
83 28 1
55 34 1
44 35 0
85 8 1
2 4 0
16 38 0
71 47 0
35 23 1
34 18 0
40 3 0
27 42 1
26 10 1
36 41 1
3 30 0
15 49 0
39 5 1
55 39 1
35 10 0
55 0 0
67 1 1
54 29 0
0 5 1
17 4 0
82 25 0
6 36 0
94 3 1
94 21 0
94 2 0
14 31 0
73 42 1
47 7 1
45 5 1
67 29 1
90 17 0
11 18 0
56 1 1
89 20 1
86 30 1
83 6 0
81 41 1
63 16 0
26 0 0
70 42 1
88 48 1
86 0 0
3 42 0
54 10 1
90 50 1
91 38 1
23 35 0
22 36 0
74 45 0
15 18 1
23 44 0
82 6 0
14 46 0
84 13 0
58 8 0
37 8 0
64 28 1
23 34 1
71 10 1
8 19 0
38 44 1
34 26 0
56 21 0
48 27 1
75 3 1
46 14 1
8 22 0
56 22 1
100 4 0
89 2 0
33 33 1
64 19 1
57 38 1
92 1 0
75 22 0
42 3 1
39 34 0
15 50 0
26 42 1
32 15 1
28 10 1
87 42 1
15 24 1
68 0 0
18 44 1
94 32 1
29 39 1
47 25 0
62 27 0
61 9 1
31 21 1
73 5 1
88 12 0
5 19 0
54 14 1
31 4 0
5 34 0
34 43 1
74 45 1
97 0 0
14 1 0
2 19 1
52 3 1
36 13 1
40 28 1
9 23 1
48 50 0
93 40 0
17 6 0
94 38 1
28 31 1
95 28 0
83 14 0
90 18 0
53 1 1
40 43 0
21 34 0
23 4 1
25 22 1
43 7 0
10 29 1
86 18 0
78 33 1
38 48 1
74 22 0
95 8 1
18 2 1
93 0 1
92 37 0
66 22 0
2 26 1
7 25 0
57 45 1
78 27 0
41 8 1
28 27 1
60 39 0
94 31 1
46 2 1
29 11 0
94 21 1
86 19 1
63 31 0
32 14 1
24 34 0
13 31 1
85 30 1
82 15 0
92 28 0
82 2 0
2 30 1
89 14 1
11 7 1
69 45 1
64 13 0
83 10 0
94 35 0
64 25 0
76 33 0
9 22 0
77 13 0
6 16 0
94 34 1
32 13 0
53 1 1
93 0 1
87 17 1
63 27 0
73 49 0
49 46 1
21 34 1
31 28 1
62 11 1
100 17 1
85 14 1
95 35 0
2 17 1
79 17 0
25 24 0
83 14 1
10 13 0
64 26 0
9 40 1
10 36 0
99 10 1
99 22 1
9 22 1
59 39 0
90 47 1
57 30 0
36 37 1
11 8 0
91 18 1
21 7 1
96 17 1
25 49 0
3 23 0
8 16 0
69 3 0
41 48 0
93 24 0
50 32 1
16 3 1
48 2 1
66 32 1
93 13 0
19 27 0
51 44 0
65 37 1
87 32 0
48 2 1
98 40 0
17 3 1
35 0 1
16 26 1
26 33 1
30 48 1
90 10 1
31 30 0
9 50 1
36 1 0
20 2 0
5 23 0
85 39 0
89 6 1
14 14 1
90 15 0
49 3 1
69 40 0
52 42 1
55 50 0
25 39 1
12 23 1
1 39 0
41 2 1
15 22 0
67 28 0
56 41 0
57 15 0
9 42 0
39 45 1
17 21 0
97 16 0
9 3 0
30 40 1
44 28 0
70 48 0
34 38 1
0 29 0
78 35 0
47 44 1
22 17 1
79 0 1
100 44 1
71 19 0
66 26 0
100 8 0
18 35 1
18 8 1
31 23 0
67 11 0
78 47 1
9 44 1
98 24 1
71 46 0
26 5 1
80 42 1
3 24 0
71 5 1
84 9 0
39 28 1
44 8 1
0 34 1
39 44 1
66 1 0
14 12 0
11 22 1
24 26 0
60 44 1
47 43 1
21 48 1
97 29 0
21 23 1
71 0 0
32 10 0
64 26 0
15 27 0
44 46 0
76 25 0
19 43 0
92 49 1
83 13 0
45 21 1
39 28 1
48 2 0
83 45 1
45 25 1
21 22 1
82 32 1
39 47 0
18 49 1
61 31 1
90 8 1
10 20 0
48 7 1
31 36 1
36 1 1
49 6 1
89 15 1
42 40 1
66 23 1
90 40 1
41 39 1
24 12 1
32 28 0
25 36 1
19 19 0
54 4 1
48 43 0
67 12 1
5 25 1
67 12 1
66 41 1
25 35 1
76 14 1
68 16 1
9 33 0
57 47 1
48 46 0
61 20 1
9 37 0
15 12 0
23 12 0
27 21 0
70 43 1
78 17 0
87 16 0
28 42 1
50 10 1
12 10 1
65 46 1
70 50 0
72 17 0
71 36 0
74 13 0
55 1 0
29 35 1
52 30 0
38 3 0
10 5 1
73 48 1
3 41 0
68 25 1
18 34 1
1 1 0
9 13 1
65 4 0
89 11 0
55 31 1
51 6 1
74 8 0
1 48 1
46 9 0
92 33 1
76 50 1
68 49 0
60 34 0
22 18 0
4 46 0
9 32 1
78 40 0
23 35 0
74 23 0
80 7 1
67 49 1
31 46 1
3 49 1
79 33 1
22 43 1
47 20 0
34 12 0
55 41 0
8 7 0
64 13 0
67 49 1
32 50 1
50 18 1
75 29 0
97 37 0
73 9 1
69 3 0
68 9 0
71 13 0
15 19 0
89 4 0
41 6 0
57 47 1
78 15 0
59 41 0
81 16 0
22 9 1
80 35 1
73 42 1
35 23 0
85 12 1
6 18 1
83 18 0
22 27 0
39 15 0
76 16 0
56 50 0
21 40 1
86 48 1
96 19 0
77 19 1
14 17 0
53 40 1
19 42 1
19 32 0
36 9 0
26 40 1
45 42 0
42 20 1
65 41 1
30 1 0
11 21 0
91 10 0
15 5 1
25 39 1
35 42 1
5 18 0
3 37 0
87 9 0
17 23 1
78 29 1
4 2 1
8 41 0
66 25 0
7 44 1
40 37 1
86 37 0
50 32 0
51 6 1
75 48 1
6 45 1
55 34 0
18 2 1
10 42 1
87 23 0
17 33 1
31 1 0
84 19 1
95 45 1
83 14 0
81 6 0
12 38 1
57 3 0
71 28 1
9 40 0
94 32 0
36 18 0
96 23 0
36 35 0
16 29 0
14 27 0
11 18 1
40 32 0
68 25 1
21 36 0
67 29 0
87 2 0
97 25 1
55 22 1
35 47 1
28 17 0
44 12 0
63 22 0
27 38 1
25 31 0
21 24 1
54 5 1
33 20 0
44 11 1
65 18 0
79 22 0
82 17 1
87 42 1
21 50 0
47 19 1
52 20 0
19 38 0
29 22 0
37 47 0
29 16 1
9 27 0
61 9 0
61 40 0
21 24 0
10 36 1
76 10 0
59 6 0
77 9 0
78 49 1
25 27 0
21 49 0
60 50 0
79 24 0
87 29 0
77 26 1
9 25 1
73 25 0
73 18 1
50 33 1
37 44 1
48 28 0
12 8 0
43 46 0
91 49 0
68 5 0
86 7 1
79 43 0
49 50 0
40 23 1
100 28 1
84 34 0
58 15 1
63 13 0
100 47 0
49 5 1
53 32 1
63 34 0
100 46 0
41 15 0
36 18 1
37 1 0
79 4 0
53 9 0
45 45 1
97 27 1
5 26 0
24 44 1
88 13 0
36 20 1
99 0 1
26 42 0
95 15 1
10 22 0
67 50 1
57 47 0
55 23 0
38 10 0
30 13 0
32 7 0
17 6 0
25 7 1
39 50 0
12 47 1
61 29 1
